DATETIME,TIME,LON,LAT,E_WIND,N_WIND,Z_CURR,M_CURR
31-DEC-2022,44559.5,74.5,5.75,-6.075,-2.875,-0.309497,-0.0227702
31-DEC-2022,44559.5,75.0,5.75,-5.94,-2.715,-0.295754,-0.0817797
31-DEC-2022,44559.5,75.5,5.75,-5.8105,-2.655,-0.311463,-0.0403858
31-DEC-2022,44559.5,76.0,5.75,-5.6009,-3.44,-0.287326,0.0271922
31-DEC-2022,44559.5,76.5,5.75,-5.47,-3.79,-0.238589,0.123844
31-DEC-2022,44559.5,77.0,5.75,-5.01,-4.03,-0.127093,0.253497
31-DEC-2022,44559.5,77.5,5.75,-4.135,-5.07,0.0178486,0.411312
31-DEC-2022,44559.5,78.0,5.75,-4.035,-4.93,0.064519,0.360443
31-DEC-2022,44559.5,78.5,5.75,-4.64001,-5.77,0.122996,0.247729
31-DEC-2022,44559.5,79.0,5.75,-2.915,-4.895,0.105771,0.0990947
31-DEC-2022,44559.5,79.5,5.75,-1.51,-3.29,0.152552,-0.0544938
31-DEC-2022,44559.5,80.0,5.75,-1.505,-3.02,0.0159411,0.0209561
31-DEC-2022,44559.5,80.5,5.75,-0.77,-2.655,-0.179963,0.00459353
31-DEC-2022,44559.5,81.0,5.75,-5.83,-5.1009,-0.225141,0.0415252
31-DEC-2022,44559.5,81.5,5.75,-3.55,-8.59,-0.187442,0.140894
31-DEC-2022,44559.5,82.0,5.75,-1.5,-7.1009,-0.174408,0.254613
31-DEC-2022,44559.5,82.5,5.75,-0.255,-6.865,-0.232834,0.266897
31-DEC-2022,44559.5,83.0,5.75,-0.53409,-6.855,-0.25129,0.1612
31-DEC-2022,44559.5,83.5,5.75,-2.745,-7.31,-0.224014,0.1342
31-DEC-2022,44559.5,84.0,5.75,-2.895,-6.76,-0.170489,0.186934
31-DEC-2022,44559.5,84.5,5.75,-3.465,-6.455,-0.223543,0.286626
31-DEC-2022,44559.5,85.0,5.75,-3.28,-6.635,-0.29405,0.305204
31-DEC-2022,44559.5,85.5,5.75,-3.495,-6.0605,-0.288957,0.224331
31-DEC-2022,44559.5,86.0,5.75,-3.72,-5.67501,-0.267771,0.0932275
31-DEC-2022,44559.5,86.5,5.75,-3.49,-5.37,-0.266116,0.00307721
31-DEC-2022,44559.5,87.0,5.75,-3.135,-5.4840,-0.157579,-0.0528785
31-DEC-2022,44559.5,87.5,5.75,-3.285,-5.47001,0.0203504,-0.149191
31-DEC-2022,44559.5,88.0,5.75,-2.925,-5.93,0.145946,-0.136163
31-DEC-2022,44559.5,88.5,5.75,-3.23,-5.87,0.200389,-0.0173591
31-DEC-2022,44559.5,89.0,5.75,-2.67,-6.15,0.218233,0.131183
31-DEC-2022,44559.5,68.0,6.0,-5.48,-2.43,-0.0290033,0.211866
31-DEC-2022,44559.5,68.5,6.0,-5.27,-2.075,-0.0644737,0.251093
31-DEC-2022,44559.5,69.0,6.0,-4.59,-3.535,-0.112905,0.281945
31-DEC-2022,44559.5,69.5,6.0,-4.445,-2.49,-0.170263,0.31476
31-DEC-2022,44559.5,70.0,6.0,-4.7340,-1.225,-0.215209,0.338549
31-DEC-2022,44559.5,70.5,6.0,-4.38,-1.79,-0.262358,0.280473
31-DEC-2022,44559.5,71.0,6.0,-4.6,-1.945,-0.325259,0.141363
31-DEC-2022,44559.5,71.5,6.0,-5.08,-2.39,-0.346359,0.0435147
31-DEC-2022,44559.5,72.0,6.0,-5.55,-2.09,-0.33321,0.00468744
31-DEC-2022,44559.5,72.5,6.0,-5.865,-1.20998,-0.301753,0.0720221
31-DEC-2022,44559.5,73.0,6.0,-5.88,-1.47,-0.302998,0.115865
31-DEC-2022,44559.5,73.5,6.0,-6.225,-2.14,-0.29414,0.129279
31-DEC-2022,44559.5,74.0,6.0,-5.975,-2.65,-0.321836,0.0855955
31-DEC-2022,44559.5,74.5,6.0,-5.95,-2.93,-0.413525,0.00840776
31-DEC-2022,44559.5,75.0,6.0,-5.82,-2.54,-0.488332,-0.0405325
31-DEC-2022,44559.5,75.5,6.0,-5.785,-2.43,-0.508842,-0.0292649
31-DEC-2022,44559.5,76.0,6.0,-5.725,-3.02,-0.446501,-0.0191754
31-DEC-2022,44559.5,76.5,6.0,-5.72001,-3.64,-0.318998,0.0614803
31-DEC-2022,44559.5,77.0,6.0,-5.5,-4.1540,-0.204332,0.173899
31-DEC-2022,44559.5,77.5,6.0,-4.645,-4.375,-0.0343367,0.257667
31-DEC-2022,44559.5,78.0,6.0,-4.555,-4.35,0.123262,0.2955
31-DEC-2022,44559.5,78.5,6.0,-5.27,-5.955,0.174263,0.189317
31-DEC-2022,44559.5,79.0,6.0,-3.7,-5.07,0.204433,0.05845
31-DEC-2022,44559.5,79.5,6.0,-1.97,-3.905,0.117703,-0.0434782
31-DEC-2022,44559.5,80.0,6.0,-1e+10,-1e+10,0.0511454,0.039829
31-DEC-2022,44559.5,80.5,6.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,6.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,6.0,-3.47,-7.455,-0.0351388,0.0648651
31-DEC-2022,44559.5,82.0,6.0,-0.97,-6.425,-0.092135,0.281371
31-DEC-2022,44559.5,82.5,6.0,-0.12099,-6.46,-0.161522,0.282027
31-DEC-2022,44559.5,83.0,6.0,0.1,-7.045,-0.225672,0.17722
31-DEC-2022,44559.5,83.5,6.0,-3.045,-6.915,-0.188718,0.112713
31-DEC-2022,44559.5,84.0,6.0,-3.61,-6.59,-0.157882,0.121125
31-DEC-2022,44559.5,84.5,6.0,-3.525,-6.385,-0.183698,0.241108
31-DEC-2022,44559.5,85.0,6.0,-3.3203,-6.64,-0.242572,0.271958
31-DEC-2022,44559.5,85.5,6.0,-3.645,-6.09501,-0.2577,0.181843
31-DEC-2022,44559.5,86.0,6.0,-3.715,-5.59,-0.266409,0.0690469
31-DEC-2022,44559.5,86.5,6.0,-3.375,-5.32,-0.260013,-0.0138572
31-DEC-2022,44559.5,87.0,6.0,-3.44,-5.415,-0.117704,-0.134267
31-DEC-2022,44559.5,87.5,6.0,-3.5703,-5.425,0.045354,-0.275005
31-DEC-2022,44559.5,88.0,6.0,-3.17,-6.09,0.106698,-0.26222
31-DEC-2022,44559.5,88.5,6.0,-3.3203,-5.8105,0.177771,-0.12115
31-DEC-2022,44559.5,89.0,6.0,-2.75,-6.03,0.234629,0.0339828
31-DEC-2022,44559.5,68.0,6.25,-5.26,-5.43,0.186578,0.0339828
31-DEC-2022,44559.5,68.5,6.25,-5.14,-1.56098,0.0109839,0.236792
31-DEC-2022,44559.5,69.0,6.25,-4.675,-2.705,-0.0420944,0.268883
31-DEC-2022,44559.5,69.5,6.25,-4.29,-2.505,-0.106572,0.315751
31-DEC-2022,44559.5,70.0,6.25,-4.58,-1.19,-0.155672,0.35981
31-DEC-2022,44559.5,70.5,6.25,-4.0605,-1.815,-0.20927,0.309901
31-DEC-2022,44559.5,71.0,6.25,-4.0,-2.16,-0.302751,0.160892
31-DEC-2022,44559.5,71.5,6.25,-4.79,-2.275004,-0.333033,0.0442552
31-DEC-2022,44559.5,72.0,6.25,-5.12,-2.365,-0.36951,0.0141726
31-DEC-2022,44559.5,72.5,6.25,-5.065,-1.805,-0.359683,0.0724541
31-DEC-2022,44559.5,73.0,6.25,-5.17,-2.14,-0.368489,0.133135
31-DEC-2022,44559.5,73.5,6.25,-5.76501,-1.95,-0.367254,0.15627
31-DEC-2022,44559.5,74.0,6.25,-5.68,-2.44,-0.417651,0.133499
31-DEC-2022,44559.5,74.5,6.25,-5.63001,-2.675,-0.564172,0.0697134
31-DEC-2022,44559.5,75.0,6.25,-5.69,-2.605,-0.711468,0.00408201
31-DEC-2022,44559.5,75.5,6.25,-5.76,-2.76,-0.716628,-0.0637641
31-DEC-2022,44559.5,76.0,6.25,-5.995,-3.08,-0.574516,-0.111329
31-DEC-2022,44559.5,76.5,6.25,-6.03,-3.8,-0.436507,0.0177554
31-DEC-2022,44559.5,77.0,6.25,-5.7340,-4.51,-0.340348,0.108131
31-DEC-2022,44559.5,77.5,6.25,-4.795,-4.38,-0.180024,0.168882
31-DEC-2022,44559.5,78.0,6.25,-4.09,-5.185005,0.0280254,0.210237
31-DEC-2022,44559.5,78.5,6.25,-4.95,-5.83,0.134484,0.16608
31-DEC-2022,44559.5,79.0,6.25,-3.1,-5.41,0.164401,0.0404623
31-DEC-2022,44559.5,79.5,6.25,-2.605,-4.395,0.0791035,0.0358342
31-DEC-2022,44559.5,80.0,6.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,6.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,6.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,6.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,6.25,-0.535,-6.35,-0.0716003,0.362124
31-DEC-2022,44559.5,82.5,6.25,-0.71,-6.685,-0.0863399,0.277592
31-DEC-2022,44559.5,83.0,6.25,0.37,-6.7340,-0.156255,0.183782
31-DEC-2022,44559.5,83.5,6.25,-2.65,-6.55,-0.183415,0.12261
31-DEC-2022,44559.5,84.0,6.25,-3.335,-6.365,-0.136709,0.0945827
31-DEC-2022,44559.5,84.5,6.25,-3.49,-6.46,-0.153722,0.188137
31-DEC-2022,44559.5,85.0,6.25,-3.545,-6.53,-0.20512,0.253677
31-DEC-2022,44559.5,85.5,6.25,-3.565,-6.075,-0.233502,0.138565
31-DEC-2022,44559.5,86.0,6.25,-3.5,-5.62,-0.262753,0.0593593
31-DEC-2022,44559.5,86.5,6.25,-3.22,-5.535,-0.228757,-0.0468309
31-DEC-2022,44559.5,87.0,6.25,-3.265,-6.005,-0.103292,-0.221824
31-DEC-2022,44559.5,87.5,6.25,-3.37,-5.885,-0.0138384,-0.385888
31-DEC-2022,44559.5,88.0,6.25,-3.175,-6.15,0.00423577,-0.340644
31-DEC-2022,44559.5,88.5,6.25,-3.01,-5.695,0.0661149,-0.203641
31-DEC-2022,44559.5,89.0,6.25,-2.84,-5.66,0.141889,-0.0404982
31-DEC-2022,44559.5,68.0,6.5,-5.19,-1.92,0.121645,0.166463
31-DEC-2022,44559.5,68.5,6.5,-5.285,-2.015,0.0852225,0.21521
31-DEC-2022,44559.5,69.0,6.5,-4.835,-2.365,0.0242003,0.254942
31-DEC-2022,44559.5,69.5,6.5,-4.485,-2.115,-0.0464335,0.297262
31-DEC-2022,44559.5,70.0,6.5,-4.365,-1.125,-0.100508,0.361845
31-DEC-2022,44559.5,70.5,6.5,-4.115,-1.76,-0.183859,0.353585
31-DEC-2022,44559.5,71.0,6.5,-3.875,-2.54,-0.307181,0.200413
31-DEC-2022,44559.5,71.5,6.5,-4.26,-2.6103,-0.361084,0.0460347
31-DEC-2022,44559.5,72.0,6.5,-4.6,-2.575,-0.40234,0.0212574
31-DEC-2022,44559.5,72.5,6.5,-4.54,-2.315004,-0.407748,0.0877514
31-DEC-2022,44559.5,73.0,6.5,-4.9,-2.18,-0.392483,0.142684
31-DEC-2022,44559.5,73.5,6.5,-5.26,-1.605,-0.419527,0.198479
31-DEC-2022,44559.5,74.0,6.5,-5.19,-1.835,-0.510881,0.209578
31-DEC-2022,44559.5,74.5,6.5,-5.165,-2.42,-0.732029,0.152885
31-DEC-2022,44559.5,75.0,6.5,-5.37,-2.785,-0.872085,0.0399715
31-DEC-2022,44559.5,75.5,6.5,-5.635,-3.495,-0.838008,-0.130547
31-DEC-2022,44559.5,76.0,6.5,-5.9840,-3.445,-0.681325,-0.184623
31-DEC-2022,44559.5,76.5,6.5,-6.15,-3.995,-0.614244,-0.0538113
31-DEC-2022,44559.5,77.0,6.5,-5.605,-5.065,-0.537234,0.0439698
31-DEC-2022,44559.5,77.5,6.5,-4.8105,-4.805,-0.368586,0.074411
31-DEC-2022,44559.5,78.0,6.5,-4.145,-5.225,-0.120826,0.136174
31-DEC-2022,44559.5,78.5,6.5,-4.795,-5.855,0.0384376,0.144676
31-DEC-2022,44559.5,79.0,6.5,-2.77,-5.385,0.0681812,0.0700134
31-DEC-2022,44559.5,79.5,6.5,-2.545,-4.98,-0.00760418,0.0929157
31-DEC-2022,44559.5,80.0,6.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,6.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,6.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,6.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,6.5,-0.04,-5.895,-0.092685,0.389844
31-DEC-2022,44559.5,82.5,6.5,-0.905,-5.995,-0.023426,0.24468
31-DEC-2022,44559.5,83.0,6.5,0.415,-6.68,-0.0406523,0.205569
31-DEC-2022,44559.5,83.5,6.5,-1.53,-6.8105,-0.12149,0.132746
31-DEC-2022,44559.5,84.0,6.5,-3.09,-6.495,-0.143662,0.0971774
31-DEC-2022,44559.5,84.5,6.5,-3.73,-6.795,-0.129908,0.159128
31-DEC-2022,44559.5,85.0,6.5,-3.46,-6.44,-0.16318,0.245418
31-DEC-2022,44559.5,85.5,6.5,-3.355,-6.0209,-0.206273,0.146608
31-DEC-2022,44559.5,86.0,6.5,-3.345,-5.84501,-0.239853,0.0511808
31-DEC-2022,44559.5,86.5,6.5,-3.215,-5.935005,-0.198169,-0.0684246
31-DEC-2022,44559.5,87.0,6.5,-2.955,-6.335,-0.111909,-0.299877
31-DEC-2022,44559.5,87.5,6.5,-3.05,-5.975,-0.097716,-0.453267
31-DEC-2022,44559.5,88.0,6.5,-3.305,-5.8240,-0.100965,-0.396361
31-DEC-2022,44559.5,88.5,6.5,-2.925,-5.7709,-0.0773301,-0.266399
31-DEC-2022,44559.5,89.0,6.5,-2.77,-5.78,0.00072597,-0.0967387
31-DEC-2022,44559.5,68.0,6.75,-5.11,-2.07,0.176405,0.152305
31-DEC-2022,44559.5,68.5,6.75,-5.115,-1.94,0.140902,0.200143
31-DEC-2022,44559.5,69.0,6.75,-4.785,-2.56,0.0785983,0.237216
31-DEC-2022,44559.5,69.5,6.75,-4.26501,-3.01,0.00540878,0.282134
31-DEC-2022,44559.5,70.0,6.75,-4.355,-1.37,-0.0485259,0.344914
31-DEC-2022,44559.5,70.5,6.75,-4.185,-1.70408,-0.158159,0.374738
31-DEC-2022,44559.5,71.0,6.75,-3.93,-2.71,-0.288794,0.257712
31-DEC-2022,44559.5,71.5,6.75,-3.82,-2.755,-0.371749,0.0716285
31-DEC-2022,44559.5,72.0,6.75,-4.175,-2.7,-0.417466,0.0201521
31-DEC-2022,44559.5,72.5,6.75,-4.2,-2.225,-0.419031,0.0917911
31-DEC-2022,44559.5,73.0,6.75,-4.655,-1.72,-0.408805,0.15022
31-DEC-2022,44559.5,73.5,6.75,-4.65,-1.38,-0.443152,0.246189
31-DEC-2022,44559.5,74.0,6.75,-4.665,-1.84,-0.606326,0.298018
31-DEC-2022,44559.5,74.5,6.75,-4.77,-2.21,-0.833269,0.243484
31-DEC-2022,44559.5,75.0,6.75,-4.97001,-2.455,-0.929921,0.0371976
31-DEC-2022,44559.5,75.5,6.75,-5.285,-3.35,-0.87189,-0.193318
31-DEC-2022,44559.5,76.0,6.75,-5.74,-3.685,-0.790616,-0.205672
31-DEC-2022,44559.5,76.5,6.75,-6.3105,-4.1,-0.795981,-0.0825564
31-DEC-2022,44559.5,77.0,6.75,-5.625,-5.3,-0.741139,-0.065478
31-DEC-2022,44559.5,77.5,6.75,-4.705,-4.875,-0.556701,-0.0765594
31-DEC-2022,44559.5,78.0,6.75,-4.15,-4.64,-0.2904,-0.0295326
31-DEC-2022,44559.5,78.5,6.75,-4.71,-5.875,-0.0421951,0.0809167
31-DEC-2022,44559.5,79.0,6.75,-2.89,-6.0605,-0.0133028,0.123832
31-DEC-2022,44559.5,79.5,6.75,-1.75,-5.3105,-0.111701,0.128311
31-DEC-2022,44559.5,80.0,6.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,6.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,6.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,6.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,6.75,-0.485,-5.84,-0.0592221,0.377982
31-DEC-2022,44559.5,82.5,6.75,-0.935,-5.725,-0.048441,0.21087
31-DEC-2022,44559.5,83.0,6.75,0.33099,-6.4,0.0259562,0.198027
31-DEC-2022,44559.5,83.5,6.75,-1.44,-6.4840,-0.0345475,0.160275
31-DEC-2022,44559.5,84.0,6.75,-3.47,-6.4840,-0.0984778,0.120608
31-DEC-2022,44559.5,84.5,6.75,-3.915,-6.415,-0.112568,0.134692
31-DEC-2022,44559.5,85.0,6.75,-3.45,-6.185005,-0.107007,0.231028
31-DEC-2022,44559.5,85.5,6.75,-3.335,-6.08,-0.158821,0.181091
31-DEC-2022,44559.5,86.0,6.75,-3.265,-6.105,-0.207385,0.0629455
31-DEC-2022,44559.5,86.5,6.75,-3.315004,-6.05,-0.166251,-0.0910093
31-DEC-2022,44559.5,87.0,6.75,-3.045,-5.945,-0.131363,-0.342863
31-DEC-2022,44559.5,87.5,6.75,-2.83,-5.83501,-0.163182,-0.492707
31-DEC-2022,44559.5,88.0,6.75,-3.295,-5.65,-0.197611,-0.428701
31-DEC-2022,44559.5,88.5,6.75,-3.265,-5.84,-0.184668,-0.281569
31-DEC-2022,44559.5,89.0,6.75,-3.0,-5.99,-0.140196,-0.119804
31-DEC-2022,44559.5,68.0,7.0,-4.74,-2.82,0.217282,0.132096
31-DEC-2022,44559.5,68.5,7.0,-4.72,-2.23,0.191775,0.188363
31-DEC-2022,44559.5,69.0,7.0,-4.7340,-2.485003,0.129902,0.228831
31-DEC-2022,44559.5,69.5,7.0,-4.23,-2.92,0.0616838,0.270543
31-DEC-2022,44559.5,70.0,7.0,-4.1109,-1.035,0.000700166,0.32711
31-DEC-2022,44559.5,70.5,7.0,-3.98,-1.465,-0.116528,0.395664
31-DEC-2022,44559.5,71.0,7.0,-3.865,-2.225,-0.238315,0.333226
31-DEC-2022,44559.5,71.5,7.0,-3.465,-2.215,-0.368885,0.104307
31-DEC-2022,44559.5,72.0,7.0,-3.705,-2.495,-0.426063,0.0162678
31-DEC-2022,44559.5,72.5,7.0,-3.545,-2.44,-0.431142,0.0822278
31-DEC-2022,44559.5,73.0,7.0,-4.01,-1.815,-0.417688,0.164859
31-DEC-2022,44559.5,73.5,7.0,-4.005,-1.83,-0.447896,0.282766
31-DEC-2022,44559.5,74.0,7.0,-4.355,-2.11,-0.649229,0.392783
31-DEC-2022,44559.5,74.5,7.0,-4.545,-2.205,-0.840906,0.31525
31-DEC-2022,44559.5,75.0,7.0,-4.375,-2.11,-0.870667,0.0171411
31-DEC-2022,44559.5,75.5,7.0,-4.695,-2.145,-0.830646,-0.264479
31-DEC-2022,44559.5,76.0,7.0,-5.355,-3.025,-0.792513,-0.188012
31-DEC-2022,44559.5,76.5,7.0,-6.555,-4.245,-0.89471,-0.0936007
31-DEC-2022,44559.5,77.0,7.0,-5.69,-4.785,-0.88842,-0.15343
31-DEC-2022,44559.5,77.5,7.0,-4.52,-4.805,-0.763935,-0.214877
31-DEC-2022,44559.5,78.0,7.0,-4.125,-4.395,-0.510222,-0.217165
31-DEC-2022,44559.5,78.5,7.0,-4.13,-6.05001,-0.172071,-0.085181
31-DEC-2022,44559.5,79.0,7.0,-2.985003,-6.165,-0.0696812,0.20749
31-DEC-2022,44559.5,79.5,7.0,-1.29,-6.525,-0.123277,0.12575
31-DEC-2022,44559.5,80.0,7.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,7.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,7.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,7.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,7.0,0.285,-5.835,-0.0438037,0.403856
31-DEC-2022,44559.5,82.5,7.0,-0.8,-5.845,-0.0884997,0.165198
31-DEC-2022,44559.5,83.0,7.0,-0.03,-5.995,-0.0234496,0.163885
31-DEC-2022,44559.5,83.5,7.0,-1.49,-6.07,0.0218795,0.154884
31-DEC-2022,44559.5,84.0,7.0,-4.04,-6.335,-0.0250767,0.156556
31-DEC-2022,44559.5,84.5,7.0,-4.145,-6.055,-0.1012,0.124915
31-DEC-2022,44559.5,85.0,7.0,-3.635,-6.0,-0.0726256,0.184032
31-DEC-2022,44559.5,85.5,7.0,-3.33,-6.18,-0.103018,0.18612
31-DEC-2022,44559.5,86.0,7.0,-3.25,-6.045,-0.160763,0.071423
31-DEC-2022,44559.5,86.5,7.0,-3.49,-5.725,-0.124475,-0.103317
31-DEC-2022,44559.5,87.0,7.0,-3.295,-5.5,-0.132429,-0.360648
31-DEC-2022,44559.5,87.5,7.0,-3.0703,-5.43,-0.207026,-0.499986
31-DEC-2022,44559.5,88.0,7.0,-3.315,-5.75501,-0.266956,-0.431597
31-DEC-2022,44559.5,88.5,7.0,-3.4,-6.16,-0.259998,-0.269574
31-DEC-2022,44559.5,89.0,7.0,-3.16,-6.21,-0.253637,-0.0977284
31-DEC-2022,44559.5,68.0,7.25,-4.72,-3.17,0.236382,0.108472
31-DEC-2022,44559.5,68.5,7.25,-4.77,-2.24,0.231599,0.163421
31-DEC-2022,44559.5,69.0,7.25,-4.585,-2.79,0.185253,0.218618
31-DEC-2022,44559.5,69.5,7.25,-4.01,-3.46,0.119778,0.262144
31-DEC-2022,44559.5,70.0,7.25,-3.92,-1.265,0.0538471,0.313866
31-DEC-2022,44559.5,70.5,7.25,-3.7,-1.06,-0.0678948,0.410226
31-DEC-2022,44559.5,71.0,7.25,-3.695,-2.15,-0.180001,0.370247
31-DEC-2022,44559.5,71.5,7.25,-3.04,-2.195003,-0.346636,0.150256
31-DEC-2022,44559.5,72.0,7.25,-3.24,-2.38,-0.441952,0.0329807
31-DEC-2022,44559.5,72.5,7.25,-3.215,-2.345,-0.46194,0.0898028
31-DEC-2022,44559.5,73.0,7.25,-3.39,-2.035,-0.453256,0.171314
31-DEC-2022,44559.5,73.5,7.25,-3.515,-2.36,-0.467805,0.321618
31-DEC-2022,44559.5,74.0,7.25,-4.1109,-1.98,-0.620999,0.477025
31-DEC-2022,44559.5,74.5,7.25,-4.225,-2.1504,-0.724461,0.360401
31-DEC-2022,44559.5,75.0,7.25,-3.69,-1.855,-0.715327,-0.03706
31-DEC-2022,44559.5,75.5,7.25,-3.425,-1.005,-0.678617,-0.268874
31-DEC-2022,44559.5,76.0,7.25,-4.43,-1.7002,-0.649896,-0.183272
31-DEC-2022,44559.5,76.5,7.25,-6.195,-3.68,-0.798907,-0.0848238
31-DEC-2022,44559.5,77.0,7.25,-5.965,-3.91,-0.927854,-0.173164
31-DEC-2022,44559.5,77.5,7.25,-4.46,-4.6009,-0.90303,-0.334863
31-DEC-2022,44559.5,78.0,7.25,-4.21,-5.01,-0.739489,-0.383167
31-DEC-2022,44559.5,78.5,7.25,-3.735,-5.645,-0.377718,-0.355471
31-DEC-2022,44559.5,79.0,7.25,-3.14,-6.305,-0.0898483,0.242246
31-DEC-2022,44559.5,79.5,7.25,-1.345002,-6.92,-0.0781278,0.108288
31-DEC-2022,44559.5,80.0,7.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,7.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,7.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,7.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,7.25,-0.675,-4.195,0.00307819,0.43501
31-DEC-2022,44559.5,82.5,7.25,-1.565,-5.391,-0.0954858,0.169912
31-DEC-2022,44559.5,83.0,7.25,-0.355,-5.39,-0.0356456,0.0834472
31-DEC-2022,44559.5,83.5,7.25,-1.53,-5.885,0.0602877,0.0980041
31-DEC-2022,44559.5,84.0,7.25,-4.19,-6.23,0.0439706,0.175734
31-DEC-2022,44559.5,84.5,7.25,-3.87,-5.875,-0.0636661,0.142679
31-DEC-2022,44559.5,85.0,7.25,-3.81,-5.665,-0.0845146,0.142999
31-DEC-2022,44559.5,85.5,7.25,-3.64,-5.8240,-0.0645215,0.171012
31-DEC-2022,44559.5,86.0,7.25,-3.305,-5.605,-0.103444,0.0714355
31-DEC-2022,44559.5,86.5,7.25,-3.6,-5.225,-0.0801452,-0.121905
31-DEC-2022,44559.5,87.0,7.25,-3.55,-5.2709,-0.120283,-0.36474
31-DEC-2022,44559.5,87.5,7.25,-3.34,-5.55001,-0.217247,-0.485481
31-DEC-2022,44559.5,88.0,7.25,-3.305,-6.16,-0.299536,-0.404377
31-DEC-2022,44559.5,88.5,7.25,-3.42,-6.48,-0.309529,-0.243947
31-DEC-2022,44559.5,89.0,7.25,-3.27,-6.27,-0.32655,-0.0599214
31-DEC-2022,44559.5,68.0,7.5,-5.01,-2.9,0.23456,0.0823032
31-DEC-2022,44559.5,68.5,7.5,-4.77,-2.295,0.248932,0.127353
31-DEC-2022,44559.5,69.0,7.5,-4.58,-2.66,0.225654,0.189125
31-DEC-2022,44559.5,69.5,7.5,-3.795,-3.54,0.174225,0.251612
31-DEC-2022,44559.5,70.0,7.5,-4.01,-1.34,0.107139,0.297319
31-DEC-2022,44559.5,70.5,7.5,-3.67,-0.47,-0.0063796,0.417804
31-DEC-2022,44559.5,71.0,7.5,-3.675,-1.87,-0.130842,0.430593
31-DEC-2022,44559.5,71.5,7.5,-2.88,-1.69408,-0.300256,0.21284
31-DEC-2022,44559.5,72.0,7.5,-3.1,-1.77,-0.449757,0.072514
31-DEC-2022,44559.5,72.5,7.5,-3.0,-2.125,-0.486437,0.0988957
31-DEC-2022,44559.5,73.0,7.5,-3.04,-2.265,-0.488485,0.176688
31-DEC-2022,44559.5,73.5,7.5,-2.66,-3.205,-0.461406,0.331678
31-DEC-2022,44559.5,74.0,7.5,-3.34,-2.51,-0.505856,0.517602
31-DEC-2022,44559.5,74.5,7.5,-3.56,-2.47,-0.498756,0.377483
31-DEC-2022,44559.5,75.0,7.5,-3.33,-1.545,-0.519616,-0.0443235
31-DEC-2022,44559.5,75.5,7.5,-2.185,-0.51,-0.45169,-0.225867
31-DEC-2022,44559.5,76.0,7.5,-2.65,-0.395,-0.419115,-0.137849
31-DEC-2022,44559.5,76.5,7.5,-4.85,-2.015,-0.511187,-0.0489654
31-DEC-2022,44559.5,77.0,7.5,-6.135,-3.17,-0.713959,-0.107052
31-DEC-2022,44559.5,77.5,7.5,-4.76,-5.4,-0.871354,-0.366526
31-DEC-2022,44559.5,78.0,7.5,-3.96,-5.565,-0.866576,-0.498386
31-DEC-2022,44559.5,78.5,7.5,-3.085,-6.0740,-0.590096,-0.637066
31-DEC-2022,44559.5,79.0,7.5,-2.43,-6.57,-0.152742,0.107848
31-DEC-2022,44559.5,79.5,7.5,-1.265,-7.59501,-0.00453492,0.0967764
31-DEC-2022,44559.5,80.0,7.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,7.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,7.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,7.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,7.5,-2.01,-4.11,0.0348352,0.398715
